year,name,pitcher_id,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,st_avg_speed,sv_avg_speed
2018,"Schultz, Jaime",621289,94.9,,,86.2,,81.2,,,,
2018,"Ponce de Leon, Daniel",594965,93.2,91.2,89.3,,83.1,77,,,,
2018,"Belisle, Matt",279571,90.3,91.4,,85.5,85.2,73.5,,,,
2018,"Cole, Taylor",518566,92.9,,,86.4,86.9,,,,,
2018,"Burnes, Corbin",669203,95.2,96,92,86.6,,79.9,,,,
2018,"Fried, Max",608331,93.1,91.8,94.6,,84.3,74.3,,,,
2018,"Adam, Jason",592094,94.1,,,,89.1,77.4,,,,
2018,"Cecil, Brett",446399,89.9,89.7,85.9,,82.9,81.3,,,,
2018,"Alcantara, Sandy",645261,95.5,95.3,,86.1,89,82.7,,,,
2018,"Bashlor, Tyler",641341,96.2,,,83.4,88.7,,,,,
2018,"Beck, Chris",571476,95.2,94.5,,86.4,88.5,,,,,
2018,"Hughes, Phil",461833,90.6,89.8,87.2,,80.7,78.4,,,,
2018,"Rucinski, Drew",607968,93.6,93.5,90.1,85,85.6,80.3,,,,
2018,"Springs, Jeffrey",605488,91.3,90.3,,81.8,79,73.9,,,,
2018,"Miller, Andrew",453192,93,95,,82.8,,,,,,
2018,"Fields, Josh",451661,94.6,,,,80.8,80,,,,
2018,"Lively, Ben",594902,91.2,91.6,,83.6,85.7,75.5,,,,
2018,"Graves, Brett",605255,92.3,91.2,,89.1,,80.7,,,,
2018,"Osuna, Roberto",532077,95.2,94.7,90.6,86.3,83.1,,,,,
2018,"Venters, Jonny",458924,92.9,93.1,,84.6,86.5,70.7,,,,
2018,"Araujo, Pedro",606478,92.1,92.6,,82,87,,,,,
2018,"Tillman, Chris",501957,89,88.9,,82.4,83.1,75.1,,,,
2018,"Jones, Nate",518858,,97.2,,88.8,88.5,,,,,
2018,"Moylan, Peter",493247,,89.4,,77.4,84.9,,76.8,,,
2018,"Rhame, Jacob",642008,96,96.5,,87.8,,76.2,86.7,,,
2018,"Gonsalves, Stephen",624427,89.8,,,84.3,81.7,72,,,,
2018,"Chargois, JT",608638,95.4,95.1,,85.5,86.6,,,,,
2018,"Neverauskas, Dovydas",596720,96.9,96.3,91.4,,91.8,84.4,,,,
2018,"Kennedy, Brett",664028,91.4,,,82.2,82.8,,,,,
2018,"Kolarek, Adam",592473,92.1,89.6,,78.2,82.4,71.8,,,,
2018,"Tazawa, Junichi",547749,91.5,,,78.6,,74.5,,,,
2018,"Nuno, Vidal",573064,89,,,84.9,81.7,80,,,,
2018,"Casilla, Santiago",433586,93.2,92.8,,88.7,85.7,79.6,,,,
2018,"Holmes, Clay",605280,94.5,94.2,89.5,87.4,86.3,81.6,,,,
2018,"Shoemaker, Matt",533167,91.3,91.2,,82.2,,78.1,85.1,,,
2018,"Loaisiga, Jonathan",642528,95.9,,,,88.2,84.6,,,,
2018,"Peters, Dillon",596071,90.8,89.4,,86.5,83.6,75.9,,,,
2018,"Mendez, Yohander",622795,92.2,90.4,,84,82.8,78.4,,,,
2018,"Bracho, Silvino",611093,93.2,93.7,,82.9,83.8,,,,,
2018,"Morrow, Brandon",453344,97.5,,91.9,88,,,,,,
2018,"Swarzak, Anthony",461872,93.9,93.5,,85.4,,,,,,
2018,"Brasier, Ryan",518489,96.8,96.9,,85.5,88.6,,,,,
2018,"Kahnle, Tommy",592454,95.1,,,83.5,88.4,78.6,,,,
2018,"Toussaint, Touki",657053,93.3,93,,,,75.6,84.5,,,
2018,"Busenitz, Alan",641427,95.3,95.2,,,89.7,82.7,,,,
2018,"Leiter Jr., Mark",643410,91.4,91.2,87.5,,,73.1,84.6,,,
2018,"Perez, Oliver",424144,91.2,91.8,,78.8,,,,,,
2018,"Makita, Kazuhisa",628318,80.6,78.9,,70,70.5,59.4,,,,
2018,"Gilmartin, Sean",543219,88.5,88.4,,78.9,78.5,72,,,,
2018,"Montgomery, Jordan",656756,90.5,89.9,,86.3,83,79.9,,,,
2018,"Bleier, Richard",542947,88.3,87.9,85.9,78.2,81.3,,,,,
2018,"Kontos, George",502004,89.7,89.6,86.5,83.5,83.7,79.5,,,,
2018,"Olson, Tyler",621397,88.6,88.8,,,84.4,74.2,,,,
2018,"Gomez, Jeanmar",491646,91.6,91.9,,85.1,84.6,77.1,,,,
2018,"May, Trevor",543507,94,93.6,,87.2,85.7,78.1,,,,
2018,"Hendriks, Liam",521230,94.7,93.2,,86.6,87.7,82.4,,,,
2018,"Blackburn, Paul",621112,90,89.5,,86.2,84.4,77.9,,,,
2018,"Alcantara, Victor",622505,93.9,93.8,,90,88.1,,,,,
2018,"Bowman, Matt",621199,93.3,91.2,,84.6,,76.1,80.9,,,
2018,"Gonzalez, Merandy",642571,93.7,,93.6,,84.1,76.2,,,,
2018,"Smith, Drew",622098,96.3,96.2,,,87,80.5,,,,
2018,"Boyer, Blaine",430641,92.5,92.7,,87.3,85,76.3,,,,
2018,"Hudson, Dakota",641712,96.7,95.9,,91.3,,86.4,,,,
2018,"Thornburg, Tyler",592804,92.9,,,,84.8,77.9,,,,
2018,"Santana, Ervin",429722,89.2,88.5,,81.4,82.8,,,,,
2018,"Littell, Zack",641793,92,91.1,,86.5,85.4,74.7,,,,
2018,"Carpenter, Ryan",543001,90,89.6,,80.5,82,76.4,,,,
2018,"Milone, Tommy",543548,86.9,,,78.3,78.7,73.7,,,,
2018,"Bush, Matt",456713,96.2,96,91.8,,,80.1,,,,
2018,"Duffey, Tyler",608648,93.1,92.8,,,84.5,80.3,,,,
2018,"Dull, Ryan",623430,90.8,,,81.6,85.5,,,,,
2018,"Barnette, Tony",501817,93,92.8,89.7,,,80.9,87.7,,,
2018,"Soroka, Michael",647336,92.6,92.6,,85.3,82.2,,,,,
2018,"Peterson, Tim",623402,90.4,,,81,81.8,,,,,
2018,"Black, Ray",605143,97.9,,,84.2,,,,,,
2018,"Lawrence, Casey",596271,90.6,90.2,,81.2,83.2,77.4,,,,
2018,"Reininger, Zac",643617,94.2,92.4,,82,,78.7,,,,
2018,"Coulombe, Danny",543056,89.4,89.8,,85.1,,79.6,,,,
2018,"Leone, Dominic",608678,94,93.6,88.9,83.7,,,,,,
2018,"Gossett, Daniel",605254,93.1,92.9,,87,85.3,80.6,,,,
2018,"Finnegan, Brandon",605232,91.3,90.4,,81.8,82.9,,,,,
2018,"Hart, Donnie",643354,,87.7,,76.1,80.6,,,,,
2018,"Santos, Luis",608601,93.5,93.2,,,86.3,83,,,,
2018,"Poyner, Bobby",596074,90,,,83.2,81.7,74.4,,,,
2018,"Carroll, Cody",606944,96.1,,,83.5,,,86.9,,,
2018,"Cingrani, Tony",571561,93.5,,,82.3,88.9,,,,,
2018,"Collins, Tim",525768,92.4,,,88.7,84,74.8,,,,
2018,"Neshek, Pat",450212,,89.1,,81.1,63,,,,,
2018,"Meyer, Ben",656738,,91.6,,,82.6,76.8,,,,
2018,"Meisinger, Ryan",664682,91,,,82.2,82.8,,,,,
2018,"Garcia, Yimi",554340,94.5,93.2,,86.4,86.5,81.5,,,,
2018,"Ramos, AJ",573109,91.7,91.1,88.3,80.4,83.7,75.8,,,,
2018,"Mejia, Adalberto",606167,92.7,91.4,,85.2,81.6,,,,,
2018,"Altavilla, Dan",656186,96,,,87.5,89.5,,,,,
2018,"Webb, Tyler",643778,89.8,90.3,,,78.4,79.6,,,,
2018,"Kelly, Casey",543391,91.5,91.1,,86.5,86.2,81.6,,,,
2018,"James, Josh",657624,97.1,,,85.6,88.5,81.5,,,,
2018,"Cuevas, William",571035,90.8,90.1,,85.2,82.7,79.4,,,,
2018,"Diaz, Miguel",622766,95.6,94.7,,85.1,87.4,82,,,,
2018,"Sampson, Adrian",592716,,91.1,,86.6,86,82.3,,,,
2018,"Dunn, Mike",445197,92,92.2,,85.7,,73.3,,,,
2018,"Cloyd, Tyler",543031,90.1,90.4,87.7,,84,78.1,,,,
2018,"De Los Santos, Enyel",660853,94.6,,,83.6,86.6,77.8,,,,
2018,"O'Day, Darren",503285,86.8,85.9,,79,,,,,,
2018,"Cordero, Jimmy",622772,97.8,96.9,89.7,85,90.3,,,,,
2018,"Miller, Shelby",571946,94.5,93.8,89.9,,88.2,79.9,,,,
2018,"Paredes, Eduardo",622161,93.3,,,83.4,83,,,,,
2018,"Wingenter, Trey",622259,97.4,,,86.2,89.7,,,,,
2018,"Stewart, Brock",592779,90.9,91,,82.3,81.3,,,,,
2018,"Vieira, Thyago",600986,96.5,96.4,,84.1,90.5,,,,,
2018,"Curtis, Zac",657205,92.1,90.8,,87,88.9,,,,,
2018,"Brigham, Jeff",656257,92.9,,,,86,,,,80,
2018,"Cook, Ryan",475857,94.3,94.5,,84.7,88.7,,,,,
2018,"Sims, Lucas",608371,92.3,93,,89.1,86,79.9,,,,
2018,"Middleton, Keynan",641871,96,,,86.4,87.1,,,,,
2018,"Jepsen, Kevin",448178,92,,,,84.7,81.4,,,,
2018,"Gohara, Luiz",627894,94,94.1,,82.5,89,,,,,
2018,"Gott, Trevor",641627,94.4,95,,,88.1,80.7,,,,
2018,"Buttrey, Ty",621142,95.9,,,82.1,86,,,,,
2018,"Grimm, Justin",518748,93.2,93.4,,86.9,,81.4,,,,
2018,"Pounders, Brooks",572044,92.4,,,85.9,87.1,,,,,
2018,"Mills, Alec",621219,90.6,90.5,,78.4,81.1,72,,,,
2018,"Rumbelow, Nick",592705,93.2,,,82.8,87,,,,,
2018,"Lockett, Walker",621141,91.2,92.9,88.6,,86.2,80.5,,,,
2018,"Jerez, Williams",605301,95.3,,,87.5,87.3,,,,,
2018,"Sherfy, Jimmie",642073,93.4,,,78.1,83.4,69.7,,,,
2018,"Thompson, Jake",622097,90.6,90.8,,83.6,85.9,,,,,
2018,"Glover, Koda",606983,95.2,95.5,,91.5,86.8,79.9,,,,
2018,"Lyons, Tyler",544928,89.7,88.8,,79,85.3,,,,,
2018,"Turnbull, Spencer",605513,93.6,94.4,,88.6,88.2,81.1,,,,
2018,"De Jong, Chase",608328,89.2,,,80.6,82.2,75.9,,,,
2018,"Baez, Sandy",622783,95.1,,,81.3,86.4,73.9,,,,
2018,"Smith, Carson",605476,91.4,91.9,,85.1,88.9,,,,,
2018,"Gonzalez, Miguel",456068,89.7,90,,85.9,,76.2,83.7,,,
2018,"Law, Derek",571882,93.7,,,84.6,83.8,76.6,,,,
2018,"Kopech, Michael",656629,95.4,,,82.8,88.6,78.2,,,,
2018,"Morris, Akeel",592570,92.3,,,81.7,77.4,,,,,
2018,"Newberry, Jake",623470,93.8,,,83.4,85.7,,,,,
2018,"Almonte, Yency",622075,95.4,,,87.2,87.9,,,,,
2018,"Ross, Joe",605452,93.2,93,,86.7,87.5,,,,,
2018,"Lucas, Josh",572998,90.6,91.4,,82.9,,77.1,,,,
2018,"Stephenson, Robert",596112,93.2,,,83.8,,78.6,84.6,,,
2018,"Oaks, Trevor",656805,91.1,89.5,86,82,82.6,,,,,
2018,"Bass, Anthony",542914,93.9,94.3,,87,,,84,,,
2018,"Wendelken, J.B.",605525,94.6,,,,84.7,80.3,,,,
2018,"Barlow, Scott",605130,90.6,,,80.1,85.7,75.2,,,,
2018,"Sobotka, Chad",656977,96.6,,,85.9,,,,,,
2018,"Osich, Josh",592612,94.8,,89.7,82.8,83.5,,,,,
2018,"Norwood, James",656803,97.6,,,84.8,,,88.9,,,
2018,"Houser, Adrian",605288,94.2,94,,,84.7,80.8,,,,
2018,"Hale, David",571735,91.2,90.8,,85.2,79.2,80.1,,,,
2018,"Suarez, Ranger",624133,92.4,90.9,,82.4,84.2,77.8,,,,
2018,"Logan, Boone",457429,94,93.8,,85.2,,,,,,
2018,"Walker, Taijuan",592836,93.9,95.1,88.1,,,76.6,89.1,,,
2018,"Anderson, Drew",623454,93,92.4,,83.6,84.3,73.4,,,,
2018,"Perez, Cionel",672335,95.3,,,84.3,87.6,,,,,
2018,"Phillips, Evan",623465,94,94.4,,86.7,87.9,,,,,
2018,"Voth, Austin",608723,91.3,,,86.1,85.7,78.3,,,,
2018,"Slegers, Aaron",642083,90.1,89.8,,83.9,84.3,,,,,
2018,"Walden, Marcus",519393,95,93.9,90.2,84.9,,,,,,
2018,"Rzepczynski, Marc",519240,,91.9,,84.1,86.2,,,,,
2018,"Bard, Luke",572703,92.2,92.6,,84.5,85.9,,,,,
2018,"Rogers, Josh",642028,89.4,,,80.5,80.6,76.7,,,,
2018,"Gagnon, Drew",543193,91.6,,,85,82.2,77.4,,,,
2018,"Kinley, Tyler",641755,96.7,96.8,92.6,88.8,88.8,,,,,
2018,"Romero, Enny",544836,95.1,,,85.6,,81.9,,,,
2018,"Gregerson, Luke",502381,87.6,87.8,,80.6,78.3,,,,,
2018,"Hancock, Justin",606995,96.4,,,88.2,89.5,,,,,
2018,"Armstrong, Shawn",542888,93.7,92.3,90.4,85.2,,,,,,
2018,"Lamb, John",543424,89.1,88.6,85.2,,74.4,67.4,,,,
2018,"Mella, Keury",622492,94.4,,,79.7,82.8,,,,,
2018,"Delgado, Randall",517414,92.1,91.7,,84.5,85.7,81,,,,
2018,"Rosscup, Zac",573127,92.3,92.3,,86.1,,,,,,
2018,"Bergman, Christian",548357,,88.5,,85.3,78.3,76.7,,,,
2018,"Hall, Matt",664180,89.3,,,,80.3,75.1,,,,
2018,"Hu, Chih-Wei",629496,92.6,93,,87.5,87.3,79.9,,,,
2018,"Guilmet, Preston",543258,90.9,90.4,,83,,,82.8,,,
2018,"Brewer, Colten",605155,93.2,,92.4,87.7,88.5,83.4,,,,
2018,"Wood, Blake",502028,95.2,95.3,,88.7,,,84.7,,,
2018,"Banda, Anthony",607455,94.5,,83.9,,87.2,,,,,
2018,"Rainey, Tanner",663432,97.7,,,89.3,90.1,,,,,
2018,"Goody, Nick",580792,91.1,,,81.9,,,,,,
2018,"Gallegos, Giovanny",606149,94.3,,,85.2,86.8,,,,,
2018,"Liberatore, Adam",571893,90.9,,,83.3,82.9,,,,,
2018,"Hoffman, Jeff",656546,92.7,,,86,86.6,76.4,,,,
2018,"Gomez, Roberto",596816,94.4,94.6,,85.4,87.6,80,,,,
2018,"Crockett, Kyle",641490,87.4,,,76.7,80.8,,,,,
2018,"Williams, Austen",657117,93.9,,,81.1,86.1,,,,,
2018,"Quackenbush, Kevin",534812,90.1,,,84.9,,77.8,,,,
2018,"Fernandez, Jose Manuel",622774,94.2,,,88.8,,82,,,,
2018,"Guerrieri, Taylor",605260,91.2,92.3,89.4,,85.6,79.2,,,,
2018,"Anderson, Tanner",664196,93.3,93.5,,85,89.1,,,,,
2018,"Wilkerson, Aaron",658792,88.9,,,82.3,82.8,73.6,,,,
2018,"Sadzeck, Connor",592712,97,96.7,,88.3,,78.7,,,,
2018,"Beede, Tyler",595881,92.5,91.7,,87.5,81.1,78.7,,,,
2018,"Smoker, Josh",519294,92.7,93.7,,80.3,,,83.6,,,
2018,"Scott, Robby",582494,90.3,88.1,,75.6,84.6,74,,,,
2018,"Turner, Jacob",545363,94,93.5,,85.2,89.7,80.3,,,,
2018,"Shackelford, Kevin",594992,93,93.9,,86.6,,,,,,
2018,"Allard, Kolby",663465,89.4,,,,80,73.1,,,,
2018,"Festa, Matt",670036,92.8,93.1,,86.9,,80.5,,,,
2018,"Zamora, Daniel",623354,89,,,78.4,,,,,,
2018,"Ramirez, Carlos",570702,91.5,91.9,,82.8,,,,,,
2018,"Pelham, CD",641962,96.4,95.7,,84.1,84.5,79.5,,,,
2018,"Burr, Ryan",621114,94.8,,89,82.3,85.1,,,,,
2018,"Ramirez, Jose",542432,94.6,,,88.9,86.4,,,,,
2018,"Adams, Chance",664856,92.9,,,84.8,84.9,79,,,,
2018,"Tarpley, Stephen",605501,93.4,92.2,,86.4,86.5,78.8,,,,
2018,"Marshall, Evan",605359,93.5,93.3,,,86.4,83.7,,,,
2018,"Flexen, Chris",623167,92.7,92.2,88.2,,82.8,80.1,,,,
2018,"Marinez, Jhan",501697,95.4,94.8,,85.7,92.1,,,,,
2018,"Milner, Hoby",571948,89.5,89.1,,,81,,,,78,
2018,"Torres, Carlos",448614,93,,92,,,80.2,,,,
2018,"Infante, Gregory",500872,93.4,,,85.7,86.2,81.3,,,,
2018,"Shafer, Justin",596101,92.9,92.7,88.1,84.3,86.9,,,,,
2018,"Mann, Brandon",448167,,91.9,,81.2,82.7,,,,,
2018,"Maples, Dillon",596027,97,97.8,,88.1,,83.9,,,,
2018,"Hauschild, Mike",623434,,90.1,,82,82.7,,,,,
2018,"Edwards, Jon",457754,95.1,,,87.4,,81.8,,,,
2018,"O'Grady, Chris",622217,87.2,,81.7,,79.6,74.2,,,,
2018,"Danish, Tyler",641501,90.4,89.1,,87.2,81.2,,,,79.1,
2018,"Conlon, P.J.",664869,87.6,86.4,,81.9,77.6,76,,,,
2018,"Wilson, Bryse",669060,94.9,,,83,86.7,,,,,
2018,"McRae, Alex",656725,92.8,92.2,,88,85.4,78.2,,,,
2018,"Almonte, Miguel",602083,94.8,95,,86.7,89.2,80,,,,
2018,"Wick, Rowan",592858,94.5,,88.9,83.9,,75.7,,,,
2018,"Barbato, Johnny",592127,94.3,94.3,,85.8,84.8,79.5,,,,
2018,"McGowin, Kyle",641851,91,90.5,,80.8,82.1,,,,,
2018,"Frare, Caleb",621350,93.8,,,86.3,,,,,,
2018,"Haley, Justin",595234,91.9,90.7,,87.4,82.7,78.1,,,,
2018,"Lopez, Yoan",661255,96.9,,,84,87.7,,,,,
2018,"Wright, Kyle",657140,93.9,94.1,,84.5,84,80,,,,
2018,"Ramirez, JC",500724,92.4,93.2,,85.5,,77.8,,,,
2018,"Paulino, David",600944,93.1,,,81.3,83.8,76.9,,,,
2018,"Paredes, Edward",487675,88.7,88.5,,79,82.3,,,,,
2018,"Barrett, Jake",545332,94.1,,,86,,,84,,,
2018,"Bell, Chad",518445,93,92.4,85.6,81.3,86,,,,,
2018,"Mazzoni, Cory",543508,93.5,,,84.8,85.4,,,,,
2018,"Baumann, Buddy",571473,88.6,88.9,,84.1,,,,,,
2018,"Hamilton, Ian",641656,96.6,94.3,,88.9,88.9,,,,,
2018,"Venditte, Pat",519381,,83.1,,73,80.6,,,,,
2018,"Beliveau, Jeff",542924,88.9,,83.4,,80.9,73.8,,,,
2018,"Curtiss, John",595928,93.8,,,84.5,,,,,,
2018,"Farquhar, Danny",543144,92.3,,,,85.9,75.2,,,,
2018,"Bridwell, Parker",592170,91,91.4,88.6,,84.1,80.4,,,,
2018,"Wahl, Bobby",592833,95.3,,89.5,83.7,89.8,,,,,
2018,"Zastryzny, Rob",642239,88.8,,82.2,,,75.3,,,,
2018,"Snelten, D.J.",592769,89,,,78.8,76.8,,,,,
2018,"Cortes, Nestor",641482,87.9,,,78.6,80.1,73.8,,,,
2018,"Venditte, Pat",519381,,88.2,,73.7,80.7,,,,,
2018,"Johnson, DJ",597113,93.6,,91.2,,,82.6,,,,
2018,"Sherriff, Ryan",595411,90.5,90.8,,83.8,,,,,,
2018,"Medlen, Kris",450665,89.4,90,,87.6,83.8,77.8,,,,
2018,"Vasquez, Andrew",607755,90.9,89.9,,82.1,,,,,,
2017,"Verlander, Justin",434378,95.3,95.6,92.1,88.2,87.6,80.4,,,,
2017,"Sale, Chris",519242,94.8,93.6,,79.8,86.8,,,,,
2017,"Archer, Chris",502042,95.5,,,88.9,85.9,,,,,
2017,"Porcello, Rick",519144,92.1,89.7,,85.6,80.3,74.7,,,,
2017,"Gonzalez, Gio",461829,90,89.3,,,83,74.8,,,,
2017,"Gausman, Kevin",592332,94.9,90.4,,82.6,85.7,,85,,,
2017,"Cole, Gerrit",543037,95.9,95.6,,88.1,88.5,80.4,,,,
2017,"Samardzija, Jeff",502188,94.3,94.3,91.6,87.8,,80.7,86.7,,,
2017,"Estrada, Marco",462136,89.8,,86.5,,77.5,77.5,,,,
2017,"Santana, Ervin",429722,93.2,92.3,,84.5,85.8,,,,,
2017,"Roark, Tanner",543699,92.5,92.2,,85.9,83.7,75.8,,,,
2017,"Quintana, Jose",500779,92.2,92.1,,,86.1,77,,,,77.2
2017,"deGrom, Jacob",594798,95.2,94.7,,89.3,87.7,81.5,,,,
2017,"Bauer, Trevor",545333,94.1,93.5,86.4,,86.8,78.6,,,,
2017,"Lynn, Lance",458681,92.4,91.4,87.1,,86,78.9,,,,
2017,"Greinke, Zack",425844,90.8,90.7,,84,87.1,74.3,,,,
2017,"Stroman, Marcus",573186,94,93.3,89.9,,82.6,80.1,,,,86
2017,"Lester, Jon",452657,91.4,90.3,87.8,,84.6,75.6,,,,
2017,"Martinez, Carlos",593372,96.3,94.9,,85.3,87.8,80,,,,
2017,"Scherzer, Max",453286,94,93.5,87.9,85.4,84.6,77.4,,,,
2017,"Perez, Martin",527048,93.2,93,,84.4,84.6,79.2,,,,
2017,"Nolasco, Ricky",445060,91,90.8,,81,,73.6,80.9,,,
2017,"Severino, Luis",622663,97.5,,,88.3,87.2,,,,,
2017,"Davies, Zach",605200,,89.7,86.5,,79.4,73.4,,,,
2017,"Corbin, Patrick",571578,92.3,92.2,,80.9,83.5,,,,,
2017,"Teheran, Julio",527054,91.4,91.1,,82.6,81.9,73.3,,,,
2017,"Miley, Wade",489119,91.4,90.5,88.2,83.4,83,77,,,,
2017,"Straily, Dan",573185,90.5,90.3,,83.7,83.4,73.5,,,,
2017,"Pomeranz, Drew",519141,91.4,89.2,86.6,,81.1,79.4,,,,
2017,"Darvish, Yu",506433,94.3,93.4,88.7,84.1,88.5,73.4,,,82.5,
2017,"Carrasco, Carlos",471911,94.3,93.4,,85.4,88.4,83.3,,,,
2017,"Richard, Clayton",453385,90.8,90.1,,81.5,83.7,,,,,
2017,"Hammel, Jason",434628,92.2,92.1,,84.9,85.1,77.5,,,,
2017,"Kluber, Corey",446372,92.7,92.5,89,,85.8,84.4,,,,
2017,"Vargas, Jason",450306,85.7,85.6,,,79.5,72.1,,,,
2017,"Chacin, Jhoulys",468504,91.4,91.1,,80,83.3,75.6,,,,
2017,"Urena, Jose",570632,95.8,95.5,90.2,85,88.6,,,,,
2017,"Moore, Matt",519043,91.9,,89.2,,83.1,81.1,,,,
2017,"Cobb, Alex",502171,91.1,91.7,,,,80.5,85.6,,,
2017,"Dickey, R.A.",285079,83.6,,,,,,,77.3,,
2017,"Bundy, Dylan",605164,92.2,91.8,,83,83.6,74.5,,,,
2017,"Tanaka, Masahiro",547888,92.3,91.4,89.5,84.6,,76.8,87.6,,,
2017,"Foltynewicz, Mike",592314,95.3,95.3,,86,86.2,79.5,,,,
2017,"Lackey, John",407793,91,90.7,82.5,,83.5,77.5,,,,
2017,"Nelson, Jimmy",519076,94.1,93.7,,88.5,87.6,84.3,,,,
2017,"Walker, Taijuan",592836,93.7,93.1,86.4,,,75.6,88.1,,,
2017,"Arrieta, Jake",453562,92.2,92.2,,87.9,87.3,78.8,,,,
2017,"Leake, Mike",502190,90.6,90.2,88.9,81,84.5,78.4,,,,
2017,"Ray, Robbie",592662,94.2,93.4,,84.6,,81.7,,,,
2017,"Wacha, Michael",608379,95.1,95.1,90.7,,87.8,76.5,,,,
2017,"Kuhl, Chad",641771,95.6,95.3,,88.5,88.7,82.4,,,,
2017,"Manaea, Sean",640455,,91.7,,79.9,83.4,,,,,
2017,"Strasburg, Stephen",544931,95.4,95,,89,88.6,82.4,,,,
2017,"Nola, Aaron",605400,92.3,91.4,,,83.8,77.4,,,,
2017,"Miranda, Ariel",664641,92.1,,,80.6,,,83.8,,,
2017,"Gray, Sonny",543243,93.4,91.7,88.3,85.2,89,81.1,,,,
2017,"Marquez, German",608566,95,94.3,,86.9,85.6,80.6,,,,
2017,"Zimmermann, Jordan",519455,92.2,92.4,,87,86.3,80.8,,,,
2017,"Kennedy, Ian",453178,92,92.1,,85.9,85.1,77.8,,,,
2017,"Cashner, Andrew",488768,93.8,93.1,,88.1,84.9,81.7,,,,
2017,"Fiers, Mike",571666,89.5,89.5,86.7,82.2,82.5,73.9,,,,
2017,"Odorizzi, Jake",543606,91.5,,86.3,82.4,,72.3,84.1,,,
2017,"Gibson, Kyle",502043,92.6,91.8,,84.2,84,79.5,,,,
2017,"Hellickson, Jeremy",476451,90.1,90.2,86.9,,81.3,76.7,,,,
2017,"Jimenez, Ubaldo",434622,90.8,90.4,89.3,82.4,,74.9,83.9,,,
2017,"Nova, Ivan",467100,93.1,92.5,,,86.4,80.6,,,,
2017,"Freeland, Kyle",607536,92.2,91.8,,86.2,86.5,80,,,,
2017,"Perdomo, Luis",606131,94.3,93.9,,84.4,,,87.2,,,
2017,"Gonzalez, Miguel",456068,90.9,91.3,,86.4,86.8,77.4,84.5,,,
2017,"Montgomery, Jordan",656756,91.9,91.7,,85.7,84.3,80.4,,,,
2017,"Cueto, Johnny",456501,91.3,91.1,87.5,84,82,78.3,,,,
2017,"Blach, Ty",621389,89.7,90.1,,79.3,80.3,76.4,,,,
2017,"Happ, J.A.",457918,92.6,90.7,,86,86.4,76.9,,,,
2017,"Fulmer, Michael",605242,95.6,95.9,89.3,86.6,87.8,78.5,,,,
2017,"Rodriguez, Eduardo",593958,93.2,92.4,87.5,83,86.2,,,,,
2017,"Holland, Derek",502706,91.3,91,,81.1,83.1,78,,,,
2017,"Chatwood, Tyler",543022,94.8,94.3,89.1,,88.1,79.3,,,,
2017,"Kershaw, Clayton",477132,92.8,94.6,,88.6,85.9,73.3,,,,
2017,"Pivetta, Nick",601713,94.5,93.8,,83.1,86.5,79.5,,,,
2017,"Garcia, Jaime",448802,90.8,90.8,90.3,82.3,83.2,74.3,,,,
2017,"Godley, Zack",643327,90.7,91.5,89.6,,83.9,83.1,,,,
2017,"Williams, Trevor",592866,92.7,90.3,,84,85.2,76.6,,,,
2017,"Berrios, Jose",621244,93.9,93.2,,,83.6,,,,,81.4
2017,"Morton, Charlie",450203,95.7,94.9,88.1,,,80.5,86.5,,,
2017,"Boyd, Matthew",571510,92.6,91.5,,86.2,80.9,74.6,,,,
2017,"Sabathia, CC",282332,89.2,90.7,89.9,79.6,83.8,,,,,
2017,"Taillon, Jameson",592791,95.3,95,,,88.1,81.4,,,,
2017,"Hamels, Cole",430935,92.1,91.9,88.8,,83.1,79,,,,
2017,"Chavez, Jesse",445926,91.2,91.9,90.1,84.2,85.2,76.2,,,,
2017,"Ramirez, JC",500724,95.6,95.6,,88,83.9,78.9,,,,
2017,"Pelfrey, Mike",460059,92.7,91.9,,82.9,,70.2,81.3,,,
2017,"Gallardo, Yovani",451596,92.4,92,,89.1,86.4,80.6,,,,
2017,"Colon, Bartolo",112526,90.3,87.1,86.6,81.5,81.3,,,,,
2017,"Snell, Blake",605483,94.3,,,86,86.3,79.1,,,,
2017,"Duffy, Danny",518633,92.8,93,,83,83.7,73.3,,,,
2017,"Hendricks, Kyle",543294,86,85.7,85.9,,78.8,72.2,,,,
2017,"Paxton, James",572020,95.5,,88.8,,86.9,80.4,,,,
2017,"Anderson, Chase",502624,93.2,92.7,89.3,,83.6,78.2,,,,
2017,"Wood, Alex",622072,,91.9,,,85.1,83.5,,,,
2017,"Peacock, Brad",502748,92.6,91.8,,,81.3,77.5,,,81.5,
2017,"Hill, Rich",448179,89.2,87.9,85.6,75,83.9,74.1,,,73.5,
2017,"Montero, Rafael",606160,93.9,93.1,,83.8,88,,,,,
2017,"Senzatela, Antonio",622608,94.3,,,82.8,85.1,77.6,,,,
2017,"Keuchel, Dallas",572971,88.8,88.7,86.7,78.5,78.7,,,,,
2017,"Maeda, Kenta",628317,92,90.4,87.9,83.9,83.8,75.1,,,,
2017,"Cotton, Jharel",605194,93.2,92.7,,88.5,77.9,77.2,,,,
2017,"Eickhoff, Jerad",595191,90.4,90.2,,84.7,80.8,76.3,,,,
