player_id,player_name,team_name,year,p_base_runs_prevented,sb_opp,sb_att_rate,stolen_bases,caught_stealing,pickoffs,balks,forced_balks,base_advance_allowed,outs_created_on_bases,lead_dist_gain_all,prim_lead_dist_all,second_lead_dist_all,prim_lead_dist__sb_att,second_lead_dist_sb_att,lead_dist_gain_sb_att
670090,"Mills, Wyatt",KC,2022,0.002498659,92,0.010869565217391304,1,0,0,0,0,1,0,3.062643678,10.35673563,13.41937931,12.738,20.053,7.315
571948,"Milner, Hoby",MIL,2021,0.063672315,79,0.012658227848101266,0,1,0,0,0,0,1,1.828115385,8.894525641,10.72264103,11.736,20.618,8.882
571948,"Milner, Hoby",TB,2019,-0.001878013,9,0,0,0,0,0,0,0,0,0.392555555,10.68277778,11.07533333,,,
571948,"Milner, Hoby",TB,2018,-0.006067809,23,0,0,0,0,0,0,0,0,1.914136363,9.600318182,11.51445455,,,
571948,"Milner, Hoby",PHI,2017,0.4021711954781669,144,0.006944444,0,1,1,0,0,0,2,0.876173913,9.363643478,10.23981739,11.657,22.187,10.53
571948,"Milner, Hoby",MIL,2024,0.6262576206256006,194,0.015463917525773196,2,1,1,0,0,2,2,1.581666667,9.672480874,11.25414754,11.48466667,19.212,7.727333333
571948,"Milner, Hoby",LAA,2020,-0.006138545,39,0,0,0,0,0,0,0,0,0.303527778,9.803222222,10.10675,,,
571948,"Milner, Hoby",MIL,2023,0.39209616120412694,248,0.004032258,0,1,0,0,0,0,1,1.209529412,9.42955042,10.63907983,10.183,18.702,8.519
571948,"Milner, Hoby",MIL,2022,0.10402423874642144,213,0,0,0,0,0,0,0,0,1.064617347,9.470852041,10.53546939,,,
543548,"Milone, Tommy",TOR,2021,0.033824402,55,0,0,0,0,0,0,0,0,2.059176471,11.37288235,13.43205882,,,
543548,"Milone, Tommy",ATL,2020,0.2793533017301892,150,0.013333333333333334,2,0,1,0,0,2,1,1.473213741,9.761587786,11.23480153,11.3605,24.1845,12.824
543548,"Milone, Tommy",SEA,2022,0.11798650315354182,45,0.022222222222222223,0,1,0,0,0,0,1,0.938232558,11.23688372,12.17511628,9.557,20.478,10.921
543548,"Milone, Tommy",SEA,2023,0.047232823,56,0,0,0,0,0,0,0,0,1.290764706,10.16703922,11.45780392,,,
543548,"Milone, Tommy",WSH,2018,-0.002212217,59,0,0,0,0,0,0,0,0,0.66116,9.80842,10.46958,,,
543548,"Milone, Tommy",NYM,2017,-0.198887747,192,0.010416666666666666,2,0,0,0,0,2,0,1.128,10.53894118,11.66694118,10.4175,21.9375,11.52
543548,"Milone, Tommy",MIN,2016,0.093495465,251,0.023904382,6,0,0,0,0,6,0,1.217771689,9.704671233,10.92244292,10.667,19.39666667,8.729666667
543548,"Milone, Tommy",SEA,2019,0.019371239,261,0.011494252873563218,2,1,0,0,0,2,1,1.087401709,10.40300427,11.49040598,11.394,22.81533333,11.42133333
573668,"Minaya, Juan",CWS,2019,0.023352804529522278,88,0,0,0,0,0,0,0,0,5.218746988,10.73603615,15.95478313,,,
573668,"Minaya, Juan",MIN,2022,-0.021044964,47,0.021276596,1,0,0,0,0,1,0,4.520525,10.168875,14.6894,12.65,21.597,8.947
573668,"Minaya, Juan",CWS,2017,-0.54511499,149,0.033557047,5,0,0,0,0,5,0,5.193639706,10.34802941,15.54166912,12.067,27.4816,15.4146
573668,"Minaya, Juan",MIN,2021,-0.26010663,132,0.015151515151515152,2,0,0,0,0,2,0,4.623763158,10.38736842,15.01113158,12.6235,24.9355,12.312
573668,"Minaya, Juan",CWS,2016,0.3628288275053237,34,0.058823529411764705,1,1,0,0,0,1,1,4.687264705,10.44817647,15.13544118,10.6355,18.0865,7.451
573668,"Minaya, Juan",CWS,2018,-0.443927161,134,0.037313433,4,1,0,0,0,4,1,4.984945454,11.02253636,16.00748182,11.5082,25.702,14.1938
501985,"Minor, Mike",OAK,2020,-0.323328454,164,0.024390243902439025,4,0,0,0,0,4,0,1.848458904,10.84063014,12.68908904,11.743,24.82566667,13.08266667
501985,"Minor, Mike",TEX,2018,0.4139778910941198,428,0.009345794,3,1,1,1,0,4,2,1.762835979,9.843227513,11.60606349,10.8455,20.5465,9.701
501985,"Minor, Mike",KC,2021,0.014242774571077272,568,0.00528169,1,2,0,0,0,1,2,1.576678715,10.01646586,11.59314458,10.02366667,21.649,11.62533333
501985,"Minor, Mike",KC,2017,-0.190718549,257,0.007782101,2,0,0,0,0,2,0,1.702461187,10.61656621,12.3190274,10.5085,26.008,15.4995
501985,"Minor, Mike",TEX,2019,0.3735710211735919,754,0.010610079575596816,6,2,1,0,0,6,3,1.415184325,10.18792598,11.60311031,10.2805,22.09925,11.81875
501985,"Minor, Mike",CIN,2022,-1.027893802,373,0.029490616621983913,11,0,0,0,0,11,0,1.380069768,10.07543895,11.45550872,11.19745455,23.70136364,12.50390909
621345,"Minter, A.J.",ATL,2020,0.04045438,66,0.015151515151515152,1,0,0,0,0,1,0,3.334818182,11.4366,14.77141818,11.318,25.805,14.487
621345,"Minter, A.J.",ATL,2023,-1.515848114,255,0.043137254901960784,9,2,0,1,0,10,2,2.493421277,10.57833617,13.07175745,11.53172727,26.40518182,14.87345455
621345,"Minter, A.J.",ATL,2021,-0.616866179,166,0.012048192771084338,1,1,0,2,0,3,1,2.309452229,10.03828026,12.34773248,12.27,25.2085,12.9385
621345,"Minter, A.J.",ATL,2018,-0.056235205,258,0,0,0,0,0,0,0,0,1.979283333,10.4502125,12.42949583,,,
621345,"Minter, A.J.",ATL,2019,-0.020924824,110,0.018181818,2,0,0,0,0,2,0,2.14120202,9.866515152,12.00771717,10.434,23.7495,13.3155
621345,"Minter, A.J.",ATL,2022,-0.270116888,251,0.015936255,4,0,0,0,0,4,0,1.561995025,10.04745771,11.60945274,11.8855,25.74275,13.85725
621345,"Minter, A.J.",ATL,2024,-0.049932362,72,0.013888888888888888,0,1,0,0,0,0,1,1.046936508,11.0854127,12.13234921,12.766,25.907,13.141
621345,"Minter, A.J.",ATL,2017,0.048116653,48,0,0,0,0,0,0,0,0,1.888909091,10.35356818,12.24247727,,,
664641,"Miranda, Aríel",SEA,2016,0.000760979,152,0,0,0,0,0,0,0,0,1.4864,10.01056429,11.49696429,,,
664641,"Miranda, Aríel",SEA,2017,-0.080042899,584,0.005136986,1,2,0,0,0,1,2,1.376607921,10.23319208,11.6098,12.325,20.30266667,7.977666667
664641,"Miranda, Aríel",SEA,2018,-0.004192056,21,0,0,0,0,0,0,0,0,1.700631579,10.18663158,11.88726316,,,
664948,"Misiewicz, Anthony",KC,2022,0.006031978,47,0,0,0,0,0,0,0,0,1.930384615,9.770769231,11.70115385,,,
664948,"Misiewicz, Anthony",NYY,2024,0.051498723,8,0,0,0,0,0,0,0,0,2.817428571,11.81171429,14.62914286,,,
664948,"Misiewicz, Anthony",SEA,2021,0.093197933,192,0,0,0,0,0,0,0,0,1.929964706,10.2932,12.22316471,,,
664948,"Misiewicz, Anthony",NYY,2023,0.08353729,52,0,0,0,0,0,0,0,0,1.860038461,9.415692308,11.27573077,,,
664948,"Misiewicz, Anthony",SEA,2020,0.3075347489855261,60,0.016666666666666666,1,0,1,0,0,1,1,1.815568628,10.82633333,12.64190196,10.668,20.502,9.834
571951,"Mitchell, Bryan",SD,2018,-0.222833931,326,0.027607361963190184,8,1,0,0,0,8,1,4.799409267,10.82949421,15.62890348,12.02,23.514375,11.494375
571951,"Mitchell, Bryan",NYY,2017,-0.031308791,88,0.011363636363636364,1,0,0,0,0,1,0,4.255103897,10.58245455,14.83755844,,,
571951,"Mitchell, Bryan",MIA,2021,0.00438609,12,0,0,0,0,0,0,0,0,3.971333333,7.928,11.89933333,,,
571951,"Mitchell, Bryan",NYY,2016,-0.177498552,105,0.019047619,1,1,0,0,0,1,1,5.700023256,10.60603488,16.30605814,11.633,27.442,15.809
663554,"Mize, Casey",DET,2021,0.3391352319469748,491,0.016293279022403257,3,5,0,0,0,3,5,4.292648706,10.03228233,14.32493103,11.09725,20.586125,9.488875
663554,"Mize, Casey",DET,2022,0.002367734,36,0,0,0,0,0,0,0,0,4.529972222,9.361611111,13.89158333,,,
663554,"Mize, Casey",DET,2024,-0.460478884,430,0.030232558139534883,9,4,0,1,0,10,4,4.691150486,10.43354126,15.12469175,11.83061539,21.78784615,9.957230769
663554,"Mize, Casey",DET,2020,-0.366768539,134,0.029850746268656716,4,0,0,0,0,4,0,4.697691667,9.20085,13.89854167,11.39,23.39625,12.00625
669387,"Mlodzinski, Carmen",PIT,2023,0.042656545485550076,125,0.008,0,1,0,0,0,0,1,4.034848215,10.51511607,14.54996429,13.763,26.276,12.513
669387,"Mlodzinski, Carmen",PIT,2024,0.12920365340167841,147,0.006802721,1,0,0,0,0,1,0,3.823866197,10.21488028,14.03874648,12.746,23.84,11.094
683627,"Molina, Anthony",COL,2024,-0.168024771,192,0.036458333333333336,5,2,0,0,0,5,2,4.342530726,10.60092179,14.94345251,11.69471429,21.59657143,9.901857143
425877,"Molina, Yadier",STL,2022,-0.000497135,13,0,0,0,0,0,0,0,0,2.862916667,9.186,12.04891667,,,
594580,"Moll, Sam",CIN,2024,-0.265518891,102,0.049019607843137254,5,0,0,0,0,5,0,1.502561797,10.37886517,11.88142697,12.114,21.8498,9.7358
594580,"Moll, Sam",CIN,2023,-0.317182649,213,0.028169014084507043,6,0,0,0,0,6,0,0.864789744,9.850676923,10.71546667,11.376,23.12016667,11.74416667
594580,"Moll, Sam",OAK,2021,0.018649002,44,0,0,0,0,0,0,0,0,1.233880953,9.913428571,11.14730952,,,
594580,"Moll, Sam",OAK,2017,-0.005617044,27,0,0,0,0,0,0,0,0,0.237884615,8.614923077,8.852807692,,,
594580,"Moll, Sam",OAK,2022,0.058303132945144505,195,0.005128205,1,0,0,0,0,1,0,1.17809375,9.5668125,10.74490625,10.721,19.393,8.672
451783,"Molleken, Dustin",DET,2016,0.016872723129315266,34,0,0,0,0,0,0,0,0,5.5294,11.66956,17.19896,,,
593423,"Montas, Frankie",OAK,2019,0.15723978620137463,279,0.010752688172043012,2,1,0,0,0,2,1,3.917669231,10.07437692,13.99204615,11.716,21.59133333,9.875333333
593423,"Montas, Frankie",OAK,2017,0.030359270420108806,150,0.006666667,1,0,0,0,0,1,0,3.829538461,9.932138462,13.76167692,11.415,20.002,8.587
593423,"Montas, Frankie",OAK,2021,0.18594923972583133,722,0.012465373961218837,4,5,0,0,0,4,5,4.326129518,9.924212349,14.25034187,10.96122222,21.55288889,10.59166667
593423,"Montas, Frankie",NYY,2022,0.2648946354598212,435,0.011494252873563218,2,3,0,0,0,2,3,3.859054831,9.899046997,13.75810183,11.1908,19.7018,8.511
593423,"Montas, Frankie",OAK,2020,0.4881736403946696,228,0.00877193,1,1,0,0,0,1,1,3.748463768,9.448545894,13.19700966,10.0785,17.4765,7.398
593423,"Montas, Frankie",NYY,2023,0.21289997979962036,4,0.25,0,1,0,0,0,0,1,4.375333333,10.497,14.87233333,11.193,18.359,7.166
593423,"Montas, Frankie",OAK,2018,-0.038739159,205,0,0,0,0,0,0,0,0,3.500268421,9.843952632,13.34422105,,,
593423,"Montas, Frankie",MIL,2024,-0.158377818,522,0.032567049808429116,12,5,0,0,0,12,5,4.300243902,10.62675203,14.92699594,11.85535294,20.94552941,9.090176471
672456,"Montero, Keider",DET,2024,0.003609936,321,0.021806853582554516,4,3,0,0,0,4,3,4.640906149,10.31937864,14.96028479,11.96428571,21.13271429,9.168428571
471083,"Montero, Miguel",TOR,2017,0.001722149,15,0,0,0,0,0,0,0,0,2.184,11.91013333,14.09413333,,,
471083,"Montero, Miguel",CHC,2016,0.002698353,12,0,0,0,0,0,0,0,0,2.380166666,14.07991667,16.46008333,,,
606160,"Montero, Rafael",TEX,2020,0.009745162,43,0,0,0,0,0,0,0,0,4.47118421,10.72792105,15.19910526,,,
606160,"Montero, Rafael",HOU,2024,-0.755590896,118,0.076271186,7,2,0,0,0,7,2,4.7549375,10.29958036,15.05451786,12.08566667,23.444,11.35833333
606160,"Montero, Rafael",TEX,2019,0.14341391871138826,77,0.025974025974025976,1,1,0,0,0,1,1,4.720617647,9.487838235,14.20845588,12.896,26.302,13.406
606160,"Montero, Rafael",HOU,2022,-0.910854699,204,0.039215686,8,0,0,0,0,8,0,5.012377143,9.750028571,14.76240571,11.858625,26.048,14.189375
606160,"Montero, Rafael",NYM,2016,-0.349391533,71,0.056338028169014086,3,1,0,0,0,3,1,5.204616667,10.95033333,16.15495,12.25575,24.193,11.93725
606160,"Montero, Rafael",NYM,2017,0.39714455337749843,514,0.021400778210116732,10,1,1,0,0,10,2,4.62456923,10.13398242,14.75855165,11.43909091,23.16190909,11.72281818
606160,"Montero, Rafael",HOU,2021,-0.558135537,155,0.025806451612903226,4,0,0,0,0,4,0,4.271959732,9.746644295,14.01860403,10.953,24.44875,13.49575
606160,"Montero, Rafael",HOU,2023,-0.513063468,283,0.03180212,8,1,0,0,0,8,1,4.695229324,10.18357895,14.87880827,11.17888889,25.37077778,14.19188889
