player_id,name,team_name,year,sb_attempts,catcher_stealing_runs,caught_stealing_above_average,n_cs,rate_cs,est_cs_pct,cs_aa_per_throw,seasonal_runner_speed,runner_distance_from_second,pop_time,exchange_time,arm_strength,n_xcs_with_flight_over_xcs,n_xcs_with_exchange_over_xcs,n_xcs_with_accuracy_over_xcs,n_xcs_with_ground_other_over_xcs,n_xcs_with_onfly_other_over_xcs,n_xcs_with_untracked_other_over_xcs
521692,"Perez, Salvador",KC,2021,25,3.5070972363998694,5.395534209845953,13,0.52,0.3041786316061619,0.21582136839383811,28.304,59.23583766153382,1.970958333,0.712958333,78.89001375,0.7258895145093001,1.6912935338720054,0.052257678,-0.080270498,3.006363981517031,0
521692,"Perez, Salvador",KC,2023,33,-1.083741686,-1.667294901,4,0.12121212121212122,0.17173620911649373,-0.050524088,28.65151515,55.62488030250581,1.990666667,0.643086957,77.33972,-1.190491721,0.961164221,0.48938347844939767,-0.103324665,-1.814294402,-0.009731812
521692,"Perez, Salvador",KC,2018,44,3.1749447146515273,4.884530330233119,21,0.47727272727272724,0.36626067431288367,0.11101205295984361,28.11136364,57.14223238708313,2.000184211,0.697459459,79.3346,0.17246123803586466,3.798996867960055,0.7168400924821046,-0.072775086,0.7236822106082602,-0.454674993
521692,"Perez, Salvador",KC,2017,46,2.6681815700230542,4.104894723112391,13,0.28260869565217384,0.1933718538453828,0.089236842,27.7173913,54.07560905310998,1.950057143,0.630142857,79.63476471,0.33996514289900326,6.512601477460509,1.4939461588839682,0.9353521947205076,-4.462318543,-0.714651708
521692,"Perez, Salvador",KC,2016,59,6.828459631067149,10.505322509334075,26,0.44067796610169496,0.2626216523841683,0.1780563137175267,27.75932203,56.201921705562846,1.937613636,0.674395349,81.19723256,2.248763552655163,6.579700161793093,2.6285650925737354,-0.092456492,-1.13848683,0.27923702462662037
521692,"Perez, Salvador",KC,2024,28,0.4243544696313773,0.6528530302021189,8,0.28571428571428575,0.2623981060642101,0.023316179650075673,28.61785714,57.926398724268594,2.0135,0.614318182,76.150935,-1.86796007,1.225817260310785,1.0566360078866501,0.43089177986621996,-0.791412218,0.5988802698145969
521692,"Perez, Salvador",KC,2020,7,0.6266228580254787,0.9640351661930441,3,0.4285714285714286,0.2908521191152794,0.13771930945614919,28.48571429,59.504221965932885,1.986714286,0.748714286,78.99712714,0.3533926117505135,0.075964375,0.6808150828442079,0,-0.146136904,0
650619,"Viloria, Meibrys",KC,2020,3,-0.374400513,-0.57600079,0,0,0.1920002632163704,-0.192000263,28.06666667,56.24136464109344,2.157,0.934,79.409725,0.080159279,-0.303328079,-0.058877629,0,-0.293954361,0
650619,"Viloria, Meibrys",KC,2019,14,1.1252733513927982,1.7311897713735356,5,0.35714285714285715,0.2334864449018903,0.12365641224096688,27.95,52.67580925375785,1.976222222,0.747222222,81.14266667,0.7213143028481176,-0.269284648,1.4078615906313778,0.3453187573379503,-0.474020231,0
650619,"Viloria, Meibrys",KC,2018,7,0.17333743722965594,0.2666729803533168,2,0.2857142857142857,0.24761814566381188,0.038096140050473834,27.78571429,54.75042587276178,1.918333333,0.714333333,82.46783333,0.5353725064339607,0.5939933550714077,-0.386593681,-0.466408422,-0.009690778,0
665861,"Rivero, Sebastian ",KC,2022,3,-0.352699476,-0.542614579,0,0,0.18087152623912414,-0.180871526,28.8,58.23832322465313,2.0125,0.7625,80.253885,0.059004683,-0.036421965,0.23598564943438735,0,-0.801182946,0
665861,"Rivero, Sebastian ",KC,2021,4,-0.443664583,-0.682560897,0,0,0.1706402241289765,-0.170640224,28.95,58.28910467011606,1.9855,0.8225,79.6631725,0.124475291,-0.261200798,-0.076564642,0,-0.469270747,0
